
07-03-2017_time_12:03:27	0020MFCCSPECS.cfg	mel_coefficients	8	5,5	1,1	512,512	tanh	tanh	32	adam	11	0.0138	0.4890	0.534	0.275
07-03-2017_time_12:04:17	0020SPECS.cfg	spectrograms	8	5,5	1,1	512,512	tanh	tanh	32	adam	7	0.2433	0.4350	0.587	0.293
07-03-2017_time_12:05:25	0021LOGMEL.cfg	logmel	8	5,5	1,1	1024	tanh	tanh	32	adam	45	0.3841	0.7305	0.576	0.306
07-03-2017_time_12:08:52	0021MFCCSPECS.cfg	mel_coefficients	8	5,5	1,1	1024	tanh	tanh	32	adam	45	0.3842	0.7699	0.572	0.309
07-03-2017_time_12:11:55	0021SPECS.cfg	spectrograms	8	5,5	1,1	1024	tanh	tanh	32	adam	23	0.4753	0.9573	0.580	0.293
07-03-2017_time_12:16:40	0022LOGMEL.cfg	logmel	8	5,5	3,3	128	tanh	tanh	32	adam	18	1.0162	0.8998	0.569	0.250
07-03-2017_time_12:16:56	0022MFCCSPECS.cfg	mel_coefficients	8	5,5	3,3	128	tanh	tanh	32	adam	18	1.0162	0.8998	0.569	0.250
07-03-2017_time_12:17:08	0022SPECS.cfg	spectrograms	8	5,5	3,3	128	tanh	tanh	32	adam	35	1.0154	0.8988	0.569	0.250
07-03-2017_time_12:17:25	0023LOGMEL.cfg	logmel	8	5,5	3,3	256	tanh	tanh	32	adam	75	0.2457	0.3934	0.555	0.314
07-03-2017_time_12:17:43	0023MFCCSPECS.cfg	mel_coefficients	8	5,5	3,3	256	tanh	tanh	32	adam	82	0.2821	0.4479	0.558	0.303
07-03-2017_time_12:18:01	0023SPECS.cfg	spectrograms	8	5,5	3,3	256	tanh	tanh	32	adam	3	1.3978	1.2979	0.569	0.250
07-03-2017_time_12:18:14	0024LOGMEL.cfg	logmel	8	5,5	3,3	512	tanh	tanh	32	adam	0	5.9180	5.0022	0.569	0.250
07-03-2017_time_12:18:25	0024MFCCSPECS.cfg	mel_coefficients	8	5,5	3,3	512	tanh	tanh	32	adam	0	5.9180	5.0022	0.569	0.250
07-03-2017_time_12:18:37	0024SPECS.cfg	spectrograms	8	5,5	3,3	512	tanh	tanh	32	adam	0	6.0812	5.0022	0.569	0.250
07-03-2017_time_12:18:49	0025LOGMEL.cfg	logmel	8	5,5	3,3	128,256	tanh	tanh	32	adam	30	0.0941	0.2110	0.604	0.401
07-03-2017_time_12:19:02	0025MFCCSPECS.cfg	mel_coefficients	8	5,5	3,3	128,256	tanh	tanh	32	adam	37	0.0619	0.2174	0.569	0.344
07-03-2017_time_12:19:15	0025SPECS.cfg	spectrograms	8	5,5	3,3	128,256	tanh	tanh	32	adam	17	1.0355	0.8862	0.569	0.250
07-03-2017_time_12:19:30	0026LOGMEL.cfg	logmel	8	5,5	3,3	256,512	tanh	tanh	32	adam	47	0.0492	0.1024	0.587	0.368
07-03-2017_time_12:19:45	0026MFCCSPECS.cfg	mel_coefficients	8	5,5	3,3	256,512	tanh	tanh	32	adam	44	0.0354	0.2185	0.583	0.353
07-03-2017_time_12:19:59	0026SPECS.cfg	spectrograms	8	5,5	3,3	256,512	tanh	tanh	32	adam	37	1.0388	0.8836	0.569	0.250
07-03-2017_time_12:20:16	0027LOGMEL.cfg	logmel	8	5,5	3,3	512,512	tanh	tanh	32	adam	56	0.1443	0.0972	0.562	0.335
07-03-2017_time_12:20:35	0027MFCCSPECS.cfg	mel_coefficients	8	5,5	3,3	512,512	tanh	tanh	32	adam	49	0.1191	0.2418	0.569	0.364
07-03-2017_time_12:20:55	0027SPECS.cfg	spectrograms	8	5,5	3,3	512,512	tanh	tanh	32	adam	40	1.0583	0.8890	0.569	0.250
07-03-2017_time_12:21:19	0028LOGMEL.cfg	logmel	8	5,5	3,3	1024	tanh	tanh	32	adam	65	0.4583	0.7492	0.562	0.322
07-03-2017_time_12:21:42	0028MFCCSPECS.cfg	mel_coefficients	8	5,5	3,3	1024	tanh	tanh	32	adam	42	0.4770	0.7434	0.569	0.322
07-03-2017_time_12:22:06	0028SPECS.cfg	spectrograms	8	5,5	3,3	1024	tanh	tanh	32	adam	0	6.0272	5.0022	0.569	0.250
07-03-2017_time_12:22:20	0029LOGMEL.cfg	logmel	16	3,3	1,1	128	tanh	tanh	32	adam	14	0.3004	0.6028	0.604	0.357
07-03-2017_time_12:22:57	0029MFCCSPECS.cfg	mel_coefficients	16	3,3	1,1	128	tanh	tanh	32	adam	21	0.1124	0.5243	0.590	0.338
07-03-2017_time_12:23:42	0029SPECS.cfg	spectrograms	16	3,3	1,1	128	tanh	tanh	32	adam	67	0.0231	0.6722	0.530	0.282
07-03-2017_time_12:25:55	0030LOGMEL.cfg	logmel	16	3,3	1,1	256	tanh	tanh	32	adam	37	0.1096	0.4630	0.576	0.329
07-03-2017_time_12:27:48	0030MFCCSPECS.cfg	mel_coefficients	16	3,3	1,1	256	tanh	tanh	32	adam	51	0.0405	0.4977	0.580	0.314
07-03-2017_time_12:29:49	0030SPECS.cfg	spectrograms	16	3,3	1,1	256	tanh	tanh	32	adam	21	0.1305	0.5272	0.565	0.283
07-03-2017_time_12:32:33	0031LOGMEL.cfg	logmel	16	3,3	1,1	512	tanh	tanh	32	adam	30	0.3079	0.5846	0.537	0.252
07-03-2017_time_12:35:11	0031MFCCSPECS.cfg	mel_coefficients	16	3,3	1,1	512	tanh	tanh	32	adam	42	0.0403	0.6011	0.548	0.273
07-03-2017_time_12:39:15	0031SPECS.cfg	spectrograms	16	3,3	1,1	512	tanh	tanh	32	adam	35	0.1853	0.4866	0.565	0.259
07-03-2017_time_12:45:17	0032LOGMEL.cfg	logmel	16	3,3	1,1	128,256	tanh	tanh	32	adam	10	0.3753	0.4269	0.555	0.285
07-03-2017_time_12:45:49	0032MFCCSPECS.cfg	mel_coefficients	16	3,3	1,1	128,256	tanh	tanh	32	adam	11	0.3789	0.5425	0.583	0.301
07-03-2017_time_12:46:23	0032SPECS.cfg	spectrograms	16	3,3	1,1	128,256	tanh	tanh	32	adam	15	0.1028	0.6546	0.562	0.293
07-03-2017_time_12:47:29	0033LOGMEL.cfg	logmel	16	3,3	1,1	256,512	tanh	tanh	32	adam	10	0.1193	0.4234	0.576	0.314
07-03-2017_time_12:48:12	0033MFCCSPECS.cfg	mel_coefficients	16	3,3	1,1	256,512	tanh	tanh	32	adam	12	0.0618	0.3687	0.572	0.286
07-03-2017_time_12:48:59	0033SPECS.cfg	spectrograms	16	3,3	1,1	256,512	tanh	tanh	32	adam	17	0.0535	0.5281	0.580	0.285
07-03-2017_time_12:50:35	0034LOGMEL.cfg	logmel	16	3,3	1,1	512,512	tanh	tanh	32	adam	12	0.0999	0.3829	0.572	0.304
07-03-2017_time_12:51:45	0034MFCCSPECS.cfg	mel_coefficients	16	3,3	1,1	512,512	tanh	tanh	32	adam	10	0.2067	0.3594	0.558	0.316
07-03-2017_time_12:52:56	0034SPECS.cfg	spectrograms	16	3,3	1,1	512,512	tanh	tanh	32	adam	8	0.4278	0.5823	0.551	0.255
07-03-2017_time_12:55:26	0035LOGMEL.cfg	logmel	16	3,3	1,1	1024	tanh	tanh	32	adam	26	0.5234	0.9522	0.580	0.302
07-03-2017_time_12:59:35	0035MFCCSPECS.cfg	mel_coefficients	16	3,3	1,1	1024	tanh	tanh	32	adam	22	0.6843	0.9160	0.551	0.271
07-03-2017_time_13:03:34	0035SPECS.cfg	spectrograms	16	3,3	1,1	1024	tanh	tanh	32	adam	
07-03-2017_time_13:05:04	0036LOGMEL.cfg	logmel	16	3,3	3,3	128	tanh	tanh	32	adam	94	0.1620	0.3534	0.548	0.292
07-03-2017_time_13:05:23	0036MFCCSPECS.cfg	mel_coefficients	16	3,3	3,3	128	tanh	tanh	32	adam	99	0.1916	0.3398	0.551	0.286
07-03-2017_time_13:05:42	0036SPECS.cfg	spectrograms	16	3,3	3,3	128	tanh	tanh	32	adam	9	1.1724	0.8993	0.569	0.250
07-03-2017_time_13:05:59	0037LOGMEL.cfg	logmel	16	3,3	3,3	256	tanh	tanh	32	adam	0	6.1766	5.0022	0.569	0.250
07-03-2017_time_13:06:11	0037MFCCSPECS.cfg	mel_coefficients	16	3,3	3,3	256	tanh	tanh	32	adam	0	6.1766	5.0022	0.569	0.250
07-03-2017_time_13:06:23	0037SPECS.cfg	spectrograms	16	3,3	3,3	256	tanh	tanh	32	adam	4	2.4639	1.7445	0.569	0.250
07-03-2017_time_13:06:40	0038LOGMEL.cfg	logmel	16	3,3	3,3	512	tanh	tanh	32	adam	93	2.2546	1.6889	0.530	0.267
07-03-2017_time_13:07:18	0038MFCCSPECS.cfg	mel_coefficients	16	3,3	3,3	512	tanh	tanh	32	adam	55	2.3255	1.7532	0.551	0.283
07-03-2017_time_13:07:46	0038SPECS.cfg	spectrograms	16	3,3	3,3	512	tanh	tanh	32	adam	0	6.1626	5.0022	0.569	0.250
07-03-2017_time_13:08:02	0039LOGMEL.cfg	logmel	16	3,3	3,3	128,256	tanh	tanh	32	adam	75	0.1457	0.1132	0.558	0.339
07-03-2017_time_13:08:19	0039MFCCSPECS.cfg	mel_coefficients	16	3,3	3,3	128,256	tanh	tanh	32	adam	27	0.3397	0.2921	0.558	0.329
07-03-2017_time_13:08:35	0039SPECS.cfg	spectrograms	16	3,3	3,3	128,256	tanh	tanh	32	adam	76	0.4166	0.3651	0.604	0.309
07-03-2017_time_13:09:02	0040LOGMEL.cfg	logmel	16	3,3	3,3	256,512	tanh	tanh	32	adam	49	0.1673	0.2910	0.544	0.283
07-03-2017_time_13:09:21	0040MFCCSPECS.cfg	mel_coefficients	16	3,3	3,3	256,512	tanh	tanh	32	adam	29	0.1622	0.2530	0.558	0.343
07-03-2017_time_13:09:38	0040SPECS.cfg	spectrograms	16	3,3	3,3	256,512	tanh	tanh	32	adam	26	1.1066	0.8843	0.569	0.250
07-03-2017_time_13:09:59	0041LOGMEL.cfg	logmel	16	3,3	3,3	512,512	tanh	tanh	32	adam	99	0.3380	0.3730	0.548	0.276
07-03-2017_time_13:10:30	0041MFCCSPECS.cfg	mel_coefficients	16	3,3	3,3	512,512	tanh	tanh	32	adam	61	0.4570	0.3962	0.534	0.250
07-03-2017_time_13:11:02	0041SPECS.cfg	spectrograms	16	3,3	3,3	512,512	tanh	tanh	32	adam	73	0.5732	0.4863	0.537	0.327
07-03-2017_time_13:12:07	0042LOGMEL.cfg	logmel	16	3,3	3,3	1024	tanh	tanh	32	adam	99	0.6430	0.8233	0.555	0.304
07-03-2017_time_13:13:09	0042MFCCSPECS.cfg	mel_coefficients	16	3,3	3,3	1024	tanh	tanh	32	adam	99	0.5234	0.8071	0.565	0.296
07-03-2017_time_13:14:08	0042SPECS.cfg	spectrograms	16	3,3	3,3	1024	tanh	tanh	32	adam	
07-03-2017_time_13:15:47	0043LOGMEL.cfg	logmel	16	5,5	1,1	128	tanh	tanh	32	adam	16	0.0870	0.5030	0.583	0.333
07-03-2017_time_13:16:32	0043MFCCSPECS.cfg	mel_coefficients	16	5,5	1,1	128	tanh	tanh	32	adam	19	0.0494	0.5491	0.587	0.294
07-03-2017_time_13:17:24	0043SPECS.cfg	spectrograms	16	5,5	1,1	128	tanh	tanh	32	adam	40	0.0776	0.5152	0.583	0.315
07-03-2017_time_13:19:44	0044LOGMEL.cfg	logmel	16	5,5	1,1	256	tanh	tanh	32	adam	14	0.1147	0.5654	0.548	0.273
07-03-2017_time_13:20:54	0044MFCCSPECS.cfg	mel_coefficients	16	5,5	1,1	256	tanh	tanh	32	adam	15	0.1089	0.5761	0.565	0.292
07-03-2017_time_13:22:11	0044SPECS.cfg	spectrograms	16	5,5	1,1	256	tanh	tanh	32	adam	20	0.0447	0.4380	0.551	0.281
07-03-2017_time_13:25:19	0045LOGMEL.cfg	logmel	16	5,5	1,1	512	tanh	tanh	32	adam	20	0.0629	0.5036	0.565	0.295
07-03-2017_time_13:27:52	0045MFCCSPECS.cfg	mel_coefficients	16	5,5	1,1	512	tanh	tanh	32	adam	18	0.0691	0.5040	0.551	0.279
07-03-2017_time_13:30:20	0045SPECS.cfg	spectrograms	16	5,5	1,1	512	tanh	tanh	32	adam	70	2.2466	1.7516	0.576	0.274
07-03-2017_time_13:36:30	0046LOGMEL.cfg	logmel	16	5,5	1,1	128,256	tanh	tanh	32	adam	35	0.0211	0.3062	0.558	0.294
07-03-2017_time_13:37:18	0046MFCCSPECS.cfg	mel_coefficients	16	5,5	1,1	128,256	tanh	tanh	32	adam	28	0.0068	0.4384	0.569	0.315
07-03-2017_time_13:38:02	0046SPECS.cfg	spectrograms	16	5,5	1,1	128,256	tanh	tanh	32	adam	12	0.3916	0.5881	0.562	0.277
07-03-2017_time_13:39:07	0047LOGMEL.cfg	logmel	16	5,5	1,1	256,512	tanh	tanh	32	adam	12	0.0257	0.3625	0.562	0.292
07-03-2017_time_13:39:57	0047MFCCSPECS.cfg	mel_coefficients	16	5,5	1,1	256,512	tanh	tanh	32	adam	10	0.0418	0.3459	0.569	0.290
07-03-2017_time_13:40:40	0047SPECS.cfg	spectrograms	16	5,5	1,1	256,512	tanh	tanh	32	adam	14	0.0900	0.2948	0.572	0.272
07-03-2017_time_13:42:26	0048LOGMEL.cfg	logmel	16	5,5	1,1	512,512	tanh	tanh	32	adam	8	0.0809	0.4899	0.569	0.291
07-03-2017_time_13:43:28	0048MFCCSPECS.cfg	mel_coefficients	16	5,5	1,1	512,512	tanh	tanh	32	adam	8	0.0783	0.4754	0.576	0.313
07-03-2017_time_13:44:31	0048SPECS.cfg	spectrograms	16	5,5	1,1	512,512	tanh	tanh	32	adam	10	0.0570	0.4161	0.576	0.274
07-03-2017_time_13:46:43	0049LOGMEL.cfg	logmel	16	5,5	1,1	1024	tanh	tanh	32	adam	19	0.3919	0.8825	0.583	0.320
07-03-2017_time_13:49:58	0049MFCCSPECS.cfg	mel_coefficients	16	5,5	1,1	1024	tanh	tanh	32	adam	9	0.4742	0.9212	0.569	0.318
07-03-2017_time_13:52:08	0049SPECS.cfg	spectrograms	16	5,5	1,1	1024	tanh	tanh	32	adam	
07-03-2017_time_14:02:30	0050LOGMEL.cfg	logmel	16	5,5	3,3	128	tanh	tanh	32	adam	15	1.0120	0.8959	0.569	0.250
07-03-2017_time_14:02:43	0050MFCCSPECS.cfg	mel_coefficients	16	5,5	3,3	128	tanh	tanh	32	adam	15	1.0120	0.8959	0.569	0.250
07-03-2017_time_14:02:56	0050SPECS.cfg	spectrograms	16	5,5	3,3	128	tanh	tanh	32	adam	39	1.0160	0.9003	0.569	0.250
07-03-2017_time_14:03:20	0051LOGMEL.cfg	logmel	16	5,5	3,3	256	tanh	tanh	32	adam	99	0.5923	0.7928	0.590	0.332
07-03-2017_time_14:03:50	0051MFCCSPECS.cfg	mel_coefficients	16	5,5	3,3	256	tanh	tanh	32	adam	99	0.5652	0.7090	0.576	0.322
07-03-2017_time_14:04:20	0051SPECS.cfg	spectrograms	16	5,5	3,3	256	tanh	tanh	32	adam	59	0.5233	0.7723	0.565	0.273
07-03-2017_time_14:04:53	0052LOGMEL.cfg	logmel	16	5,5	3,3	512	tanh	tanh	32	adam	52	0.5419	0.7757	0.541	0.279
07-03-2017_time_14:05:27	0052MFCCSPECS.cfg	mel_coefficients	16	5,5	3,3	512	tanh	tanh	32	adam	47	0.5332	0.7840	0.565	0.306
07-03-2017_time_14:05:58	0052SPECS.cfg	spectrograms	16	5,5	3,3	512	tanh	tanh	32	adam	0	5.9964	5.0022	0.569	0.250
07-03-2017_time_14:06:13	0053LOGMEL.cfg	logmel	16	5,5	3,3	128,256	tanh	tanh	32	adam	37	1.0264	0.8861	0.569	0.250
07-03-2017_time_14:06:31	0053MFCCSPECS.cfg	mel_coefficients	16	5,5	3,3	128,256	tanh	tanh	32	adam	37	1.0264	0.8861	0.569	0.250
07-03-2017_time_14:06:47	0053SPECS.cfg	spectrograms	16	5,5	3,3	128,256	tanh	tanh	32	adam	31	0.8127	0.6218	0.572	0.275
07-03-2017_time_14:07:07	0054LOGMEL.cfg	logmel	16	5,5	3,3	256,512	tanh	tanh	32	adam	28	0.1600	0.3122	0.555	0.328
07-03-2017_time_14:07:23	0054MFCCSPECS.cfg	mel_coefficients	16	5,5	3,3	256,512	tanh	tanh	32	adam	32	0.3168	0.4649	0.565	0.283
07-03-2017_time_14:07:40	0054SPECS.cfg	spectrograms	16	5,5	3,3	256,512	tanh	tanh	32	adam	26	0.9429	0.7108	0.555	0.253
07-03-2017_time_14:08:03	0055LOGMEL.cfg	logmel	16	5,5	3,3	512,512	tanh	tanh	32	adam	46	0.3194	0.2116	0.558	0.341
07-03-2017_time_14:08:32	0055MFCCSPECS.cfg	mel_coefficients	16	5,5	3,3	512,512	tanh	tanh	32	adam	31	0.3170	0.2729	0.558	0.346
07-03-2017_time_14:08:58	0055SPECS.cfg	spectrograms	16	5,5	3,3	512,512	tanh	tanh	32	adam	62	0.5982	0.5283	0.548	0.272
07-03-2017_time_14:09:45	0056LOGMEL.cfg	logmel	16	5,5	3,3	1024	tanh	tanh	32	adam	0	6.0886	5.0022	0.569	0.250
07-03-2017_time_14:09:58	0056MFCCSPECS.cfg	mel_coefficients	16	5,5	3,3	1024	tanh	tanh	32	adam	0	6.0886	5.0022	0.569	0.250
07-03-2017_time_14:10:11	0056SPECS.cfg	spectrograms	16	5,5	3,3	1024	tanh	tanh	32	adam	0	6.1702	5.0022	0.569	0.250
07-03-2017_time_14:10:30	0057LOGMEL.cfg	logmel	32	3,3	1,1	128	tanh	tanh	32	adam	16	0.3701	0.6675	0.611	0.344
07-03-2017_time_14:11:57	0057MFCCSPECS.cfg	mel_coefficients	32	3,3	1,1	128	tanh	tanh	32	adam	17	0.2822	0.7397	0.562	0.318
07-03-2017_time_14:13:29	0057SPECS.cfg	spectrograms	32	3,3	1,1	128	tanh	tanh	32	adam	38	0.1760	0.5910	0.541	0.257
07-03-2017_time_14:17:09	0058LOGMEL.cfg	logmel	32	3,3	1,1	256	tanh	tanh	32	adam	20	0.1306	0.5288	0.548	0.281
07-03-2017_time_14:20:09	0058MFCCSPECS.cfg	mel_coefficients	32	3,3	1,1	256	tanh	tanh	32	adam	46	0.0504	0.4683	0.569	0.328
07-03-2017_time_14:25:03	0058SPECS.cfg	spectrograms	32	3,3	1,1	256	tanh	tanh	32	adam	28	0.7430	1.0351	0.572	0.274
07-03-2017_time_14:29:18	0059LOGMEL.cfg	logmel	32	3,3	1,1	512	tanh	tanh	32	adam	42	0.0382	0.3256	0.565	0.294
